OT_PTUT_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTUT_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTUT_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTUT_A/czyObiektBDOO/__text,OT_PTUT_A/x_kod/__text,OT_PTUT_A/x_skrKarto/_xsi:nil,OT_PTUT_A/x_skrKarto/_nilReason,OT_PTUT_A/x_katDoklGeom/__text,OT_PTUT_A/x_doklGeom/_uom,OT_PTUT_A/x_doklGeom/__text,OT_PTUT_A/x_zrodloDanychG/__text,OT_PTUT_A/x_zrodloDanychA/__text,OT_PTUT_A/x_katIstnienia/_xsi:nil,OT_PTUT_A/x_katIstnienia/_nilReason,OT_PTUT_A/x_rodzajReprGeom/__text,OT_PTUT_A/x_uzytkownik/_xlink:href,OT_PTUT_A/x_aktualnoscG/__text,OT_PTUT_A/x_aktualnoscA/__text,OT_PTUT_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTUT_A/x_dataUtworzenia/__text,OT_PTUT_A/x_kodKarto10k/__text,OT_PTUT_A/x_kodKarto25k/__text,OT_PTUT_A/x_kodKarto50k/__text,OT_PTUT_A/x_kodKarto100k/__text,OT_PTUT_A/x_kodKarto250k/_xsi:nil,OT_PTUT_A/x_kodKarto250k/_nilReason,OT_PTUT_A/x_kodKarto500k/_xsi:nil,OT_PTUT_A/x_kodKarto500k/_nilReason,OT_PTUT_A/x_kodKarto1000k/_xsi:nil,OT_PTUT_A/x_kodKarto1000k/_nilReason,OT_PTUT_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTUT_A/geometria/Polygon/_gml:id,OT_PTUT_A/geometria/Polygon/_srsName,OT_PTUT_A/geometria/Polygon/_srsDimension,OT_PTUT_A/gatunek/__text,OT_PTUT_A/rodzaj/__text,OT_PTUT_A/_gml:id,OT_PTUT_A/x_informDodatkowa/__text,OT_PTUT_A/x_kodKarto10k/_xsi:nil,OT_PTUT_A/x_kodKarto10k/_nilReason,OT_PTUT_A/x_kodKarto25k/_xsi:nil,OT_PTUT_A/x_kodKarto25k/_nilReason,OT_PTUT_A/x_kodKarto50k/_xsi:nil,OT_PTUT_A/x_kodKarto50k/_nilReason,OT_PTUT_A/x_kodKarto100k/_xsi:nil,OT_PTUT_A/x_kodKarto100k/_nilReason,OT_PTUT_A/gatunek/_xsi:nil,OT_PTUT_A/gatunek/_nilReason,OT_PTUT_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTUT_A/x_skrKarto/__text,OT_PTUT_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTUT_A/geometria/Polygon/interior/2/LinearRing/posList/__text,OT_PTUT_A/geometria/Polygon/interior/3/LinearRing/posList/__text
2D124632-DC81-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717,0100_717,true,inapplicable,true,inapplicable,true,inapplicable,473992.35 579941.91 474002.01 579941.52 474019.15 579939.99 474038.43 579937.42 474063.18 579933.88 474111.89 579926.38 474156.7 579918.13 474161.84 579917.17 474165.69 579917.81 474173.35 579912.99 474176.24 579907.11 474179.53 579907.85 474185.2 579906.3 474196.59 579902.94 474216.47 579899.22 474220.96 579898.47 474225.27 579898.47 474229.2 579899.03 474232.76 579900.9 474234.63 579902.77 474234.7 579902.92 474275.25 579891.78 474355.06 579869.86 474359.33 579894.15 474359.55 579895.4 474369.15 579892.66 474401.22 579884.34 474405.52 579882.78 474407.71 579881.47 474409.23 579879.5 474415.43 579878.15 474505.3 579868.19 474500.57 579843.54 474492.83 579795.73 474461.55 579597.52 474141.56 579702.5 474125.86 579623.41 474124.96 579617.96 474102.55 579482.39 474080.02 579371.69 473812.97 579460.46 473816.17 579469.49 473822.43 579484.97 473834.58 579517.74 473891.43 579673.7 473897.94 579691.05 473900.5 579698.01 473906.2 579714.47 473911.41 579727.22 473917.32 579742.03 473924.02 579760.05 473928.51 579772.6 473935.64 579790.58 473957.73 579846.55 473988.16 579942.07 473992.35 579941.91,g_37826,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.151172,,,,,,,,,,,,474426.72 579708.81 474419.36 579706.72 474413.1 579701.83 474411.48 579688.95 474408.74 579671.26 474406.49 579669.16 474404.6 579665.75 474405.56 579662.32 474406.93 579660.52 474423.43 579658.29 474434.07 579656.22 474437.12 579656.92 474440.19 579660.14 474443.78 579668.21 474447.43 579688.44 474447.78 579699.25 474441.55 579705.83 474426.72 579708.81,,474359.04 579704.3 474356.02 579686.5 474348.38 579649.77 474372.82 579644.56 474382.62 579699.84 474370.99 579702.28 474359.04 579704.3,,
2D124632-DC3C-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,494976.62 570421.58 494970.28 570410.56 494960.57 570395.44 494950.68 570401.23 494941.22 570386.45 494905.28 570407.47 494920.51 570433.03 494930.81 570450.89 494976.62 570421.58,g_37867,EPSG:2180,2,Wsn,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15450,,,,,,,,,,,,,,,,
2D124632-DC3D-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717,0100_717,true,inapplicable,true,inapplicable,true,inapplicable,482588.39 577599.54 482514.21 577535.78 482471.49 577558.62 482440.27 577528.25 482366.33 577560.08 482319.8 577579.16 482329 577584.14 482372.64 577609.69 482469.27 577565.38 482525.65 577615.55 482588.39 577599.54,g_37902,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.151154,,,,,,,,,,,,,,,,
2D124632-DC3F-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,481309.01 569537.92 481289.69 569496.18 481272.48 569505.3 481278.87 569511.85 481282.65 569519.59 481277.4 569522.15 481263.52 569528.43 481277.06 569554.91 481309.01 569537.92,g_37937,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.151029,,,,,,,,,,,,,,,,
2D124632-DC06-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,489628.9 569958.63 489638 569951.28 489632.62 569943.58 489613.64 569912.15 489600.1 569921.14 489575.81 569937.55 489595.67 569971.72 489601.66 569980.65 489628.9 569958.63,g_37972,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15390,,,,,,,,,,,,,,,,
2D124632-DC07-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,463287.02 573816.35 463278.91 573755 463266.47 573749.66 463253.97 573738.76 463246.36 573734.43 463242.06 573754.34 463241.45 573767.37 463241.36 573782.12 463241.34 573785.1 463246 573821.51 463287.02 573816.35,g_38007,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15545,,,,,,,,,,,,,,,,
2D124632-DC08-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,490736.86 577667.96 490720.9 577627.56 490716.44 577617.3 490694.36 577625.81 490714.65 577676.1 490736.86 577667.96,g_38042,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.151105,,,,,,,,,,,,,,,,
2D124632-DC09-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717_small,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,487947.51 572010.32 487958.71 572003 487963.24 572000.07 487942.26 571964.78 487920.13 571978.39 487942.95 572013.22 487947.51 572010.32,g_38077,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15369,,,,,,,,,,,,,,,,
2D124632-DA3F-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT05,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_720,0025_717,0050_717,0100_717,true,inapplicable,true,inapplicable,true,inapplicable,495575.92 565294.89 495575.41 565295.07 495591.15 565318.83 495784.57 565248.76 495802.28 565242.34 495918.78 565201.14 495903.95 565157.5 495802.24 565194.98 495771.29 565205.97 495775.43 565224.47 495575.92 565294.89,g_38112,EPSG:2180,2,,Szr,PL.PZGIK.BDOT10k.PTUTA.04.15804,Gospodarstwo szkółkarskie,,,,,,,,,,,,,,,
2D124632-DCDA-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,485241.75 576693.42 485254.5 576687.75 485243.77 576599.77 485233.95 576593.17 485226.19 576588.04 485218.57 576583.01 485209.6 576577.08 485212.66 576604.45 485223.49 576701.34 485241.75 576693.42,g_38147,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.151085,,,,,,,,,,,,,,,,
2D124632-DCDB-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,480837.64 570027.46 480816.94 570019.1 480804.91 570050.35 480798.32 570047.94 480784.89 570043.24 480766.59 570035.98 480758.59 570033.92 480749.42 570054.56 480819.54 570077.77 480837.64 570027.46,g_38182,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.151022,,,,,,,,,,,,,,,,
2D124632-DCDE-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,481876.12 577553.76 481876.17 577540.85 481876.94 577527.11 481875.43 577515.75 481873.26 577507.18 481870.98 577503.03 481866.56 577494.96 481862.12 577484.06 481855.57 577488.75 481850.65 577491.61 481844.74 577493.19 481820.85 577497.12 481808.9 577499.09 481869.13 577536.59 481857.52 577561.86 481874.92 577570.65 481876.12 577553.76,g_38217,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.151039,,,,,,,,,,,,,,,,
2D124632-DCDF-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,485534.33 573485.16 485536.22 573483.68 485516.57 573450.08 485520.43 573447.85 485510.2 573428.67 485470.02 573451.05 485499.35 573503.47 485503.14 573510.04 485534.33 573485.16,g_38252,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.151089,,,,,,,,,,,,,,,,
2D124632-DCE0-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT01,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_718,0025_718,0050_718_small,0100_718_small,true,inapplicable,true,inapplicable,true,inapplicable,473675.39 592603.35 473685.8 592594.51 473641.42 592542.12 473607.92 592502.57 473602.29 592495.93 473600.01 592498.25 473598.13 592500.15 473593.82 592504.52 473591.97 592506.4 473622.1 592544.07 473606.49 592557.37 473656.02 592620.48 473675.39 592603.35,g_38287,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.1553,,,,,,,,,,,,,,,,
2D124632-DD37-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,478626.1 577547.6 478651.41 577508.74 478652.38 577507.25 478654.66 577503.75 478629.64 577490.28 478627.2 577494.11 478592.59 577548.48 478615.45 577563.95 478626.1 577547.6,g_38321,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15848,,,,,,,,,,,,,,,,
2D124632-DD38-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,458400.27 583042.98 458378.5 583004.48 458345.89 583020.79 458371.9 583061.91 458400.27 583042.98,g_38356,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15512,,,,,,,,,,,,,,,,
2D124632-DC22-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_720,0025_717,0050_717,0100_717,true,inapplicable,true,inapplicable,true,inapplicable,455903.76 580086.19 455904.32 580086.95 455966.85 580171.35 455986.51 580197.89 456021.26 580244.79 456077.29 580320.42 456129.92 580306.54 456090.5 580247.92 456257.45 580162.52 456261.97 580166.48 456267.92 580170.45 456275.56 580176.96 456279.8 580180.64 456291.4 580194.51 456310.08 580216.88 456312.94 580221.06 456320.55 580232.18 456351.39 580270.67 456354.96 580277 456407.6 580249.37 456404.59 580245.19 456354.22 580182.33 456307.36 580124.07 456243.26 580044.38 456181.89 579976.09 456163.67 579959.64 456152.55 579976.36 456130.11 580011.04 456126.72 580014.16 456123.25 580017.24 456073.78 580065.39 456070.5 580065.79 455983.66 580076.41 455903.76 580086.19,g_38391,EPSG:2180,2,Prz,Pln,PL.PZGIK.BDOT10k.PTUTA.04.15529,,,,,,,,,,,,,,,,
2D124632-DC6E-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717_small,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,466381.91 574553.94 466374.64 574546.71 466360.26 574534.34 466340.8 574550.28 466352.41 574563.51 466342.53 574570.46 466349.88 574578.98 466381.91 574553.94,g_38426,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15566,,,,,,,,,,,,,,,,
2D124632-DC72-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,462059.45 588932.03 462024.37 588905.76 461992.24 588947.57 461986.15 588943.36 461981.95 588946.94 462017.7 588976.57 462059.45 588932.03,g_38461,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15578,,,,,,,,,,,,,,,,
2D124632-DC73-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,491933.36 571871.63 491939.68 571832.78 491904.74 571837.97 491907.81 571858.29 491869.07 571866.01 491872.29 571880.96 491933.36 571871.63,g_38496,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15411,,,,,,,,,,,,,,,,
2D124632-DC75-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,487936.12 577552.62 487949.78 577534.08 487939.81 577525.73 487932.36 577516.55 487924.09 577505.92 487892.44 577557.89 487921.33 577575.44 487936.12 577552.62,g_38531,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.151101,,,,,,,,,,,,,,,,
2D124632-DC77-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT01,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_718,0025_718,0050_718,0100_718_small,true,inapplicable,true,inapplicable,true,inapplicable,473959.44 592894.83 473971.13 592886.41 473979.54 592879.4 473987.49 592871.92 473992.17 592865.84 474001.98 592851.81 474013.2 592835.45 474018.92 592828.41 474026.29 592820.96 474040.79 592807.4 474049.67 592800.39 474067.43 592788.7 474081.46 592779.35 474098.29 592767.2 474122.13 592748.5 474140.83 592733.54 474152.05 592726.06 474157.51 592723.17 474137.71 592684.65 474130.42 592670.46 474122.71 592657.05 474100.03 592617.61 474080.07 592657.98 474064.02 592685.22 474054.72 592670.17 474055.26 592674.64 474054.74 592678.68 474051.51 592687.19 474046.06 592697.83 474041.12 592708.42 474032.65 592723.23 474026.7 592741.66 474022.01 592752.67 474017.02 592763.97 474012.91 592772.78 474010.26 592779.53 474008.31 592785.68 474006.19 592792.38 474003.56 592798.36 474002.31 592801.2 473997.02 592810.73 473989.97 592822.72 473984.32 592829.78 473978.32 592836.13 473971.62 592842.13 473958.92 592851.3 473957.19 592852.4 473939.91 592860.09 473933.97 592862.79 473940.1 592870.7 473903.61 592895.79 473905.63 592898.65 473919.58 592918.41 473922.06 592921.93 473959.44 592894.83,g_38566,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.15361,,,,,,,,,,,,,,,,
2D124632-DCCE-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,474579.24 578681.17 474537.78 578661.03 474515.06 578711.47 474520.94 578714.35 474527.54 578717.59 474545.58 578725.75 474557.3 578730.1 474579.24 578681.17,g_38600,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15834,,,,,,,,,,,,,,,,
2D124632-DC1B-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,501006.15 561415.46 501012.74 561405.68 501017.63 561398.72 501041.08 561364.93 500989.88 561325.86 500986.89 561342.43 500981.85 561356.14 500973.45 561374.67 500967.77 561385.85 500957.59 561405.91 500956.88 561407.31 500997.07 561429.01 501006.15 561415.46,g_38635,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15794,,,,,,,,,,,,,,,,
2D124632-DC21-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,477912.59 578551.15 477874.31 578523.65 477858.48 578546.5 477896.15 578574.46 477912.59 578551.15,g_38670,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15844,,,,,,,,,,,,,,,,
2D124632-DC10-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT01,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_718,0025_718,0050_718,0100_718_small,true,inapplicable,true,inapplicable,true,inapplicable,472064.27 584640.39 472094.42 584635.42 472138.02 584628.23 472170.02 584622.96 472165.75 584563.44 472024.26 584586.96 471969.7 584601.54 471972.26 584614.29 471978.5 584639.22 471980.82 584648.63 471992.1 584649.91 472000.11 584650.96 472000.12 584650.96 472064.27 584640.39,g_38705,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.15887,,,,,,,,,,,,,,,,
2D124632-DBBB-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,475480.21 579469.5 475498.51 579478.82 475513.54 579447.51 475473.32 579427.07 475439.58 579500.9 475456.12 579509.49 475460.88 579511.57 475480.21 579469.5,g_38739,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.151168,,,,,,,,,,,,,,,,
2D124632-DBBE-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717_small,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,494301.49 569765.98 494277.83 569722.52 494256.47 569733.14 494280.45 569777.98 494301.49 569765.98,g_38774,EPSG:2180,2,Wsn,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15442,,,,,,,,,,,,,,,,
2D124632-DBC0-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,482239.75 573988.8 482261.22 573983.46 482254.19 573955.71 482278.74 573948.87 482275.86 573938.15 482271.98 573937.68 482264.51 573936.5 482260.4 573932.8 482218.92 573944.73 482224.91 573965.48 482232.26 573990.96 482239.75 573988.8,g_38809,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.151043,,,,,,,,,,,,,,,,
2D124632-DBC1-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717,0050_717,0100_717,true,inapplicable,true,inapplicable,true,inapplicable,490146.99 571373.97 490056.6 571215.69 489954.91 571043.39 489888.91 571077.46 489870.86 571087 489900.89 571138.55 489912.27 571131.68 489916.08 571137.72 489922.64 571134.94 490080.47 571409.33 490146.99 571373.97,g_38844,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.151166,,,,,,,,,,,,489948.06 571119.92 489945.84 571115.71 489929.53 571080.67 489950.74 571069.32 489969.73 571108.65 489955.28 571116.13 489948.06 571119.92,,,,
2D124632-DD39-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTUT03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_719,0025_717_small,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,491733.05 572365.86 491729.21 572358.17 491722.98 572346.62 491689.93 572364.47 491693.35 572371.18 491697.19 572380.4 491698.4 572383.34 491733.05 572365.86,g_38882,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15407,,,,,,,,,,,,,,,,
