OT_PTZB_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTZB_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTZB_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTZB_A/czyObiektBDOO/__text,OT_PTZB_A/x_kod/__text,OT_PTZB_A/x_skrKarto/_xsi:nil,OT_PTZB_A/x_skrKarto/_nilReason,OT_PTZB_A/x_katDoklGeom/__text,OT_PTZB_A/x_zrodloDanychG/__text,OT_PTZB_A/x_zrodloDanychA/__text,OT_PTZB_A/x_katIstnienia/_xsi:nil,OT_PTZB_A/x_katIstnienia/_nilReason,OT_PTZB_A/x_rodzajReprGeom/__text,OT_PTZB_A/x_uzytkownik/_xlink:href,OT_PTZB_A/x_aktualnoscG/__text,OT_PTZB_A/x_aktualnoscA/__text,OT_PTZB_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTZB_A/x_dataUtworzenia/__text,OT_PTZB_A/x_kodKarto10k/__text,OT_PTZB_A/x_kodKarto25k/_xsi:nil,OT_PTZB_A/x_kodKarto25k/_nilReason,OT_PTZB_A/x_kodKarto50k/__text,OT_PTZB_A/x_kodKarto100k/__text,OT_PTZB_A/x_kodKarto250k/_xsi:nil,OT_PTZB_A/x_kodKarto250k/_nilReason,OT_PTZB_A/x_kodKarto500k/_xsi:nil,OT_PTZB_A/x_kodKarto500k/_nilReason,OT_PTZB_A/x_kodKarto1000k/_xsi:nil,OT_PTZB_A/x_kodKarto1000k/_nilReason,OT_PTZB_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/_gml:id,OT_PTZB_A/geometria/Polygon/_srsName,OT_PTZB_A/geometria/Polygon/_srsDimension,OT_PTZB_A/charakter/__text,OT_PTZB_A/rodzaj/__text,OT_PTZB_A/roslinnosc/__text,OT_PTZB_A/_gml:id,OT_PTZB_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/2/LinearRing/posList/__text,OT_PTZB_A/x_kodKarto10k/_xsi:nil,OT_PTZB_A/x_kodKarto10k/_nilReason,OT_PTZB_A/x_kodKarto50k/_xsi:nil,OT_PTZB_A/x_kodKarto50k/_nilReason,OT_PTZB_A/x_kodKarto100k/_xsi:nil,OT_PTZB_A/x_kodKarto100k/_nilReason,OT_PTZB_A/geometria/Polygon/interior/3/LinearRing/posList/__text,OT_PTZB_A/x_kodKarto25k/__text,OT_PTZB_A/x_informDodatkowa/__text,OT_PTZB_A/geometria/Polygon/interior/4/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/5/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/6/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/7/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/8/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/9/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/10/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/11/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/12/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/13/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/14/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/15/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/16/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/17/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/18/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/19/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/20/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/21/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/22/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/23/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/24/LinearRing/posList/__text
2CE79A9C-A656-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,0050_313,0100_314,true,inapplicable,true,inapplicable,true,inapplicable,471180.64 573954.14 471230.87 573953.54 471233.1 573953.46 471247.16 573952.92 471269.71 573952.5 471279.94 573952.29 471282.15 573952.51 471250.55 573865.46 471248.48 573860.09 471246.62 573858.02 471244.97 573856.99 471242.28 573856.37 471238.77 573856.78 471231.82 573858.55 471225.75 573860.09 471226.73 573864.15 471229.03 573873.74 471232.85 573888.59 471237.91 573905.83 471221.85 573910.16 471206.16 573914.39 471191.31 573918.39 471171.71 573923.67 471177.32 573942.51 471179.83 573951.31 471180.64 573954.14,g_102743,EPSG:2180,2,Gst,Wld,Br,PL.PZGIK.BDOT10k.PTZBA.04.632662,,,,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A657-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,479808.66 576538.06 479813.57 576553.05 479819.92 576572.45 479821.25 576576.18 479829.46 576573.28 479922.55 576541.28 479914.66 576518.15 479885.6 576528.22 479879.73 576511.2 479884.88 576509.42 479880.84 576497.34 479879.03 576491.18 479832.31 576507.38 479802.05 576517.87 479808.66 576538.06,g_102778,EPSG:2180,2,Gst,Pmg,Br,PL.PZGIK.BDOT10k.PTZBA.04.632663,,,,true,inapplicable,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A658-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,476523.67 570195.26 476574.89 570207.77 476590.02 570210.93 476587.48 570174.21 476569.6 570176.14 476522.51 570180.71 476521.01 570166.47 476519.44 570151.5 476500.24 570154.03 476452.37 570160.63 476473.07 570176.17 476509.96 570191.91 476523.67 570195.26,g_102813,EPSG:2180,2,Gst,Pmg,Br,PL.PZGIK.BDOT10k.PTZBA.04.632664,,,,true,inapplicable,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A659-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,0050_313,0100_314,true,inapplicable,true,inapplicable,true,inapplicable,471303.86 571972.09 471283.6 571972.6 471268.62 571972.97 471269.07 571991.06 471269.9 572024.77 471291.73 572024.76 471311.32 572024.59 471310.88 572004.92 471310.37 571993.64 471310.25 571990.88 471304.57 571990.91 471303.78 571975.62 471303.86 571972.09,g_102848,EPSG:2180,2,Gst,Wld,Br,PL.PZGIK.BDOT10k.PTZBA.04.632665,,,,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A65A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB05,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,475208.9 573058.87 475203.01 573042.33 475207.28 573006.78 475209.6 572987.5 475109.34 572975.16 475096.41 572991.06 475170.26 573055.75 475202.77 573058.28 475208.9 573058.87,g_102883,EPSG:2180,2,Gst,Inn,Br,PL.PZGIK.BDOT10k.PTZBA.04.632666,,,,true,inapplicable,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A65B-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,0050_315,0100_315,true,inapplicable,true,inapplicable,true,inapplicable,475208.9 573058.87 475223.68 573074.9 475229.1 573079.65 475237.21 573080.84 475249.39 573081.92 475253.09 573082.25 475255.19 573063.09 475249.46 573062.19 475208.9 573058.87,g_102918,EPSG:2180,2,Gst,Jrd,Br,PL.PZGIK.BDOT10k.PTZBA.04.632667,,,,true,inapplicable,,,,,,0025_315,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A65C-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,0050_315,0100_315,true,inapplicable,true,inapplicable,true,inapplicable,472916.01 569978.28 472946.77 569999.32 472954.35 569989.89 472957.28 569985.88 472953.81 569983.7 472944.4 569977.77 472942.23 569976.4 472940.17 569975.1 472938.17 569973.84 472937.08 569970.13 472925.22 569962.72 472918.52 569972 472916.01 569978.28,g_102953,EPSG:2180,2,Gst,Jrd,Tr,PL.PZGIK.BDOT10k.PTZBA.04.632771,,,,true,inapplicable,,,,,,0025_315,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A6F1-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_723,true,inapplicable,0050_313,0100_314,true,inapplicable,true,inapplicable,true,inapplicable,470889.61 572130.75 470866.07 572131.04 470795.87 572131.9 470784.74 572132.19 470756.75 572132.92 470756.87 572137.4 470760.49 572270.77 470764.81 572270.79 470794.53 572270.91 470796.39 572270.92 470803.24 572272.98 470812.05 572275.62 470822.2 572276.49 470871.88 572277.04 470871.81 572283.54 470871.51 572310.36 470871.29 572330.38 470896 572330.65 470898.08 572328.38 470929.68 572326.45 470940.69 572307.65 470941.49 572297.98 470942.02 572277.81 470984.31 572278.28 471026.56 572278.74 470969.68 572340.01 470965.9 572346.24 470964.78 572348.09 470960.18 572357.33 470957.39 572369.06 470956.83 572387.49 470957.58 572404.35 470958.04 572414.7 470958.46 572424.06 471072.89 572437.32 471162.23 572446.27 471263.49 572457.04 471263.97 572384.49 471264.12 572328.8 471264.17 572299.66 471264.2 572277.39 471264.68 572241.28 471265.24 572198.87 471265.54 572176.65 471265.11 572155.2 471264.88 572143.82 471264.7 572136.11 471249.3 572136.39 471236.22 572133.06 471214.89 572132.36 471205.02 572131.98 471185.13 572131.21 471162.7 572131.24 471122.63 572131.28 471066.22 572131.34 471027.09 572131.39 470990.24 572131.43 470968.69 572132.6 470951.91 572132.59 470932.2 572132.48 470909.94 572132.36 470904.33 572132.34 470889.61 572130.75,g_102988,EPSG:2180,2,Gst,Wld,Tr,PL.PZGIK.BDOT10k.PTZBA.04.632695,470954.55 572180.25 470954.68 572188.79 470954.57 572195.95 470938.84 572195.96 470924.07 572195.97 470924.11 572212.09 470919.6 572212.28 470903.44 572212.28 470903.44 572204.96 470903.42 572198.52 470903.42 572197.47 470903.4 572190.54 470905.35 572190.3 470905.35 572181.02 470914.91 572180.86 470954.55 572180.25,471093.54 572277.87 471093.23 572302.53 471069.33 572303.21 471069.96 572282.66 471069.73 572278.18 471093.54 572277.87,471220.84 572328.8 471235.54 572328.8 471244 572328.8 471243.82 572344.2 471243.62 572397.62 471232.23 572397.62 471232.28 572365.26 471220.84 572365.14 471220.84 572328.8,,,,,,,471202.14 572379.83 471205.56 572381.03 471211.87 572384.3 471220.17 572397.53 471224.92 572402.19 471213.83 572421.78 471199.93 572420.54 471202.14 572379.83,,,471202.14 572379.83 471196.4 572379.22 471182.04 572377.78 471171.84 572391.06 471161.22 572399.6 471147.34 572406.3 471145.41 572403.33 471141.12 572400.93 471132.31 572399.46 471134.45 572375.22 471133.03 572375 471072.55 572371.33 471063.22 572369.61 471061.09 572369.24 471044.09 572368.7 471029.82 572370.25 471011.74 572391.7 471004.56 572400.98 471003.64 572404.98 470990.63 572395.55 470990.91 572366.3 470997.68 572368.34 471005.65 572370.81 471020.63 572370.81 471024.53 572370.46 471024.68 572323.2 471052.48 572354.91 471068.8 572344.8 471095.99 572342.01 471119.34 572339.89 471120.29 572328.75 471120.75 572321.17 471120.41 572295.11 471120.26 572284.02 471120.18 572277.52 471123.95 572277.47 471123.59 572247.28 471058.03 572247.35 471057.99 572229.1 471120.83 572228.08 471124.58 572228.89 471124.58 572225.72 471124.04 572199.61 471135.49 572198.97 471135.72 572179.23 471203.26 572177.83 471203.43 572180.42 471205.84 572179.84 471206.74 572194.55 471208.04 572226.95 471226.04 572227.2 471208.85 572244.4 471208.93 572250.93 471209.05 572271.71 471208.97 572277.39 471196.87 572277.39 471196.9 572296.61 471196.87 572312.09 471190.47 572312.18 471190.22 572326.89 471205.95 572327.14 471205.1 572347.04 471204.66 572357.36 471202.14 572379.83,471063.22 572369.61 471089.17 572399.88 471079.21 572402.02 471074.82 572404.99 471073.29 572411.56 471061.22 572402.41 471063.22 572369.61,,,,,,,,,,,,,,,,,,,
2CE79A9C-A6F2-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB05,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,481152.02 574627.23 481166.17 574602.42 481139.86 574583.32 481118.56 574604.2 481124.7 574608.56 481144.66 574621.72 481152.02 574627.23,g_103041,EPSG:2180,2,Luz,Inn,Br,PL.PZGIK.BDOT10k.PTZBA.04.632696,,,,true,inapplicable,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A6F3-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB04,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,479972.56 574092.45 479973.29 574102.11 479971.52 574108.45 479969.5 574115.67 479967.82 574121.43 479959.46 574118.62 479957.13 574125.8 479931.12 574117.35 479919.01 574109.77 479857.86 574145.64 479865.19 574146.13 479890.62 574147.85 479896 574148.21 479899.35 574148.44 479913.25 574149.38 479931.11 574150.59 479951.08 574156.88 479951.97 574155.14 479962.17 574124.36 479971.07 574127.18 480011.67 574141.16 480007.7 574153.78 480049.3 574166.06 480047.5 574172.24 480051.24 574173.29 480058.9 574175.44 480063.84 574176.82 480067.32 574164.42 480068.59 574159.9 480071.59 574149.87 480111.33 574162.13 480106.43 574180.37 480181.42 574205.09 480190.64 574208.48 480198.47 574184.65 480201.38 574175.44 480204.47 574165.23 480207.62 574154.8 480149.05 574133.87 480143.39 574131.89 480101.32 574115.97 480071.37 574106.1 480041.02 574095.67 480032.47 574092.85 480030 574094.97 480028.09 574097.3 480025.27 574101.2 480023.06 574105.33 479972.56 574092.45,g_103076,EPSG:2180,2,Gst,Hnd,Br,PL.PZGIK.BDOT10k.PTZBA.04.632697,,,,true,inapplicable,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A6F4-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB05,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,479026.64 568157.43 479034.33 568161.26 479040.14 568161.66 479045.4 568160.88 479061.62 568158.18 479059.91 568130.45 479042.25 568129.49 479033.9 568136.33 479023.82 568140.99 479015.38 568145.88 479019.48 568148.95 479023.88 568153.57 479026.64 568157.43,g_103111,EPSG:2180,2,Luz,Inn,Br,PL.PZGIK.BDOT10k.PTZBA.04.632698,,,,true,inapplicable,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A6F5-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB05,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,471984.39 573009.97 471940.22 573019.67 471970.66 573154.68 472085.92 573128.63 472091.52 573114.89 472065.55 572994.37 472063.27 572991.91 471984.39 573009.97,g_103146,EPSG:2180,2,Luz,Inn,Br,PL.PZGIK.BDOT10k.PTZBA.04.632804,,,,true,inapplicable,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A6F6-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,0050_315,0100_315,true,inapplicable,true,inapplicable,true,inapplicable,475201.36 572427.63 475218.36 572436.28 475222.67 572428.49 475240.34 572397.42 475222.4 572388.04 475212.73 572406.2 475208.75 572413.66 475201.36 572427.63,g_103181,EPSG:2180,2,Gst,Jrd,Tr,PL.PZGIK.BDOT10k.PTZBA.04.632805,,,,true,inapplicable,,,,,,0025_315,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A6F7-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,0050_315,0100_315,true,inapplicable,true,inapplicable,true,inapplicable,475155.02 572375.08 475146.4 572391.62 475142.74 572398.65 475151.98 572403.13 475150.26 572411.09 475149.68 572412.77 475135.9 572452.9 475132.07 572452.5 475129.61 572461.52 475118.11 572500.36 475133.39 572506.5 475149.86 572513.12 475168.65 572464.43 475157.84 572460.22 475169.4 572436.84 475173.29 572429.29 475175.32 572425.7 475180.3 572416.92 475175.05 572414.33 475181.75 572400.67 475186.26 572392.08 475178.8 572388.15 475156.64 572375.97 475155.02 572375.08,g_103216,EPSG:2180,2,Gst,Jrd,Br,PL.PZGIK.BDOT10k.PTZBA.04.632806,,,,true,inapplicable,,,,,,0025_315,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A796-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB05,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,474784.34 574895.87 474804.61 574896.3 474804.56 574900.61 474804.62 574903.23 474808.61 574903.35 474814.9 574903.54 474816.86 574903.6 474824.78 574903.83 474825.53 574903.85 474831.35 574904.33 474831.06 574912.97 474863.9 574913.81 474877.32 574913.91 474878.66 574871.59 474863.68 574870.99 474832.5 574869.98 474832.6 574866.88 474797.86 574866.07 474797.86 574857.76 474786.02 574857.29 474785.39 574871.85 474783.94 574871.63 474774.86 574871.43 474754.57 574870.98 474745.57 574870.73 474740.59 574870.61 474739.52 574900.31 474744.74 574900.58 474753.74 574900.83 474762.28 574901.07 474764.23 574901.13 474782.62 574901.64 474784.08 574901.8 474784.34 574895.87,g_103251,EPSG:2180,2,Gst,Inn,Br,PL.PZGIK.BDOT10k.PTZBA.04.632733,,,,true,inapplicable,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A797-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,0050_313,0100_314,true,inapplicable,true,inapplicable,true,inapplicable,473704.25 572058.65 473727.98 572029.02 473731.95 572026.33 473747.04 572015.74 473751.13 572012.86 473726.81 571987.86 473718.52 571981.09 473698.79 571967.41 473688.83 571960.61 473679.37 571952.5 473674.74 571946.84 473656.8 571978.81 473653.81 571977.41 473641.57 572000.39 473639.14 572006.14 473632.92 572020.88 473635.52 572022.25 473629.75 572038.92 473622.78 572055.48 473633.09 572048.23 473653.12 572032.12 473656.73 572036.61 473659.45 572038.32 473704.25 572058.65,g_103286,EPSG:2180,2,Gst,Wld,Br,PL.PZGIK.BDOT10k.PTZBA.04.632849,,,,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A798-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_723,true,inapplicable,0050_313,0100_314,true,inapplicable,true,inapplicable,true,inapplicable,473451.06 574316.35 473497.1 574322.04 473512.73 574322.52 473518.24 574321.83 473521.45 574321.08 473538.86 574316.77 473557.38 574311.07 473562.25 574309.46 473574.43 574305.43 473574.88 574291.99 473575.11 574284.95 473575.24 574281.16 473576.19 574252.74 473628.24 574254.04 473628.6 574248.7 473638.34 574248.68 473639.62 574214.65 473645.78 574214.88 473648.56 574214.93 473645.97 574268.78 473645.97 574271.92 473646.32 574275.06 473647.83 574281.91 473664.03 574275.62 473670.65 574272.88 473680.26 574268.44 473692.33 574261.35 473701.36 574256.14 473711.43 574249.76 473714.35 574222.76 473675.5 574221.57 473673.31 574219.72 473674.07 574203.98 473674.74 574190.12 473676.93 574186.55 473779.45 574188.46 473782.79 574190.21 473789.24 574196.72 473799.13 574187.14 473809.7 574177.62 473788.59 574154.74 473809.69 574134.45 473813.85 574131.28 473817.6 574129.84 473823.3 574128.93 473834.35 574127.58 473834.26 574122.21 473837.94 574120.67 473838.11 574113.25 473834.35 574103.66 473823.58 574106.95 473814.27 574106.77 473813.08 574096.78 473812.81 574094.53 473795.91 574098.94 473781.16 574103 473780.1 574101.59 473776.25 574099.73 473774.97 574098.31 473774.54 574095.74 473774.54 574087.79 473787.32 574087.68 473789.69 574087.66 473800.2 574087.05 473807.05 574086.56 473812.54 574085.58 473816.31 574084.67 473802.04 574034.7 473800.57 574030.18 473799.04 574027.48 473805.64 574027.69 473804.37 574021.48 473626.72 574019.34 473627.19 574049.11 473622.29 574044.04 473614.01 574043.92 473593.92 574042.89 473596.28 574028.7 473593.03 574025.46 473590.99 574020.45 473588.43 574012.53 473586.67 573961.25 473586.02 573955.33 473583.61 573948.76 473583.92 573936.68 473585.34 573931.41 473510.55 573931.28 473506.34 573931.16 473506.73 573977.64 473474.31 574019.06 473459.69 574040.53 473464.26 574042.68 473472.14 574048.41 473472.16 574049.82 473475.38 574049.84 473475.42 574051.42 473480.14 574051.44 473482.27 574052.96 473486.2 574047.41 473490.34 574050.35 473496.42 574050.53 473496.8 574048.07 473528.36 574049.82 473545.83 574072.89 473550.96 574071.24 473550.22 574053.66 473537.63 574049.98 473552.5 574028.94 473559.07 574022.37 473562.65 574021.54 473564.41 574066.49 473592.44 574060.18 473593.18 574072.59 473602.34 574073.03 473602.34 574080.27 473602.05 574089.43 473573.71 574089.64 473565.23 574090.65 473558.6 574092.37 473549.62 574095.5 473542.33 574099.28 473527.05 574110.91 473516.42 574119.78 473501.21 574132.48 473494.58 574138.95 473489.85 574144.42 473481.73 574156.09 473478.97 574161.36 473475.25 574169.2 473473.33 574174.52 473471.41 574181.32 473467.45 574202.73 473465.35 574220.28 473464.16 574227.2 473513.63 574228.38 473513.29 574249.46 473474.9 574248.91 473470.75 574246.31 473461.12 574244.96 473459.45 574254.71 473454.83 574289.59 473451.06 574316.35,g_103321,EPSG:2180,2,Gst,Wld,Tr,PL.PZGIK.BDOT10k.PTZBA.04.632850,473534.89 574247.79 473535.22 574226.51 473535.56 574204.45 473573.17 574204.81 473573 574228 473572.83 574252.49 473555.64 574251.19 473551.14 574251.19 473547.86 574252.05 473539.54 574259.6 473536.73 574255.67 473535.13 574251.31 473534.89 574247.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A799-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB04,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,473459.69 574040.53 473456.83 574059.81 473456.71 574070.18 473495.91 574069.26 473495.65 574055.46 473496.42 574050.53 473490.34 574050.35 473486.2 574047.41 473482.27 574052.96 473480.14 574051.44 473475.42 574051.42 473475.38 574049.84 473472.16 574049.82 473472.14 574048.41 473464.26 574042.68 473459.69 574040.53,g_103359,EPSG:2180,2,Gst,Hnd,Br,PL.PZGIK.BDOT10k.PTZBA.04.632851,,,,true,inapplicable,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A79A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,0050_313,0100_314,true,inapplicable,true,inapplicable,true,inapplicable,473493.72 573062.71 473495.78 573111.2 473501.46 573110.04 473530.83 573109.59 473539.05 573109.46 473538.94 573135.09 473565.58 573134.35 473570.7 573108.53 473572.16 573100.56 473573.12 573080.49 473567.23 573080.04 473566.22 573080.04 473559.34 573079.99 473559.33 573080.9 473554.38 573080.86 473550.43 573080.83 473539.39 573081.68 473539.68 573057.67 473534.51 573058.08 473520.97 573059.15 473514.92 573059.84 473507.02 573060.75 473493.72 573062.71,g_103394,EPSG:2180,2,Gst,Wld,Br,PL.PZGIK.BDOT10k.PTZBA.04.632852,,,,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
